"username","script_id","script_title","step_id","step_index","step_type","prompt","requirement","transcript","is_answered","word_count","char_count","module_total_steps","module_answered_steps","module_completed","module_completion_pct","updated_at","sun_sign","moon_sign","venus_sign","casa_cuatro_sign","descendente_sign","nodo_lunar_sign","casa_solar","casa_karma"
"Sofia_Astro","casa_karma","Casa Karma","[6] Impacto en pareja","6","default","¿Cómo afectan esas dificultades tu relación de pareja?","El usuario debe evaluar cómo las dificultades afectan a su relación de pareja.","Respuesta detallada de Sofia_Astro para la pregunta ¿Cómo afectan esas dificultades tu relación de pareja?","1","15","106","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","casa_karma","Casa Karma","[7] Aprendizaje de pareja","7","default","¿Has aprendido algo de tu pareja para sobrellevar esas dificultades? ¿Qué es?","El usuario debe describir si ha aprendido algo de su pareja ante las dificultades.","Respuesta detallada de Sofia_Astro para la pregunta ¿Has aprendido algo de tu pareja para sobrellevar esas dificultades? ¿Qué es?","1","19","129","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","casa_karma","Casa Karma","[8] Impacto emocional","8","default","¿Cómo te afecta emocionalmente cuando las cosas están mal en esa área de la vida?","El usuario debe expresar el impacto emocional que le provocan los problemas en esa área.","Respuesta detallada de Sofia_Astro para la pregunta ¿Cómo te afecta emocionalmente cuando las cosas están mal en esa área de la vida?","1","22","133","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","casa_karma","Casa Karma","[9] Plan de mejora","9","default","¿Cómo planeas mejorar en esa área, qué atributos de tu karma planeas desarrollar?","El usuario debe explicar su plan de mejora y los atributos kármicos a desarrollar.","Respuesta detallada de Sofia_Astro para la pregunta ¿Cómo planeas mejorar en esa área, qué atributos de tu karma planeas desarrollar?","1","20","133","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","casa_karma","Casa Karma","[10] Siguiente paso","10","default","¡Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tus valores.","Final de Casa del Karma.","Respuesta detallada de Sofia_Astro para la pregunta ¡Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tus valores.","1","19","135","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[1] Forma de amar","1","default","¿Cómo es tu forma de amar? ¿Cómo expresas cariño y amor?","El usuario debe describir su forma de amar y expresar cariño.","Respuesta detallada de Sofia_Astro para la pregunta ¿Cómo es tu forma de amar? ¿Cómo expresas cariño y amor?","1","18","108","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[2] Reacción de pareja","2","default","¿Cómo reacciona tu pareja al demostrar amor?","El usuario debe explicar la reacción de su pareja cuando demuestra amor.","Respuesta detallada de Sofia_Astro para la pregunta ¿Cómo reacciona tu pareja al demostrar amor?","1","14","96","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[3] Áreas de mejora","3","default","¿Crees que puedes mejorar tu forma de amar? ¿Cómo?","El usuario debe reflexionar sobre cómo puede mejorar su forma de amar.","Respuesta detallada de Sofia_Astro para la pregunta ¿Crees que puedes mejorar tu forma de amar? ¿Cómo?","1","16","102","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[4] Valores de la relación","4","default","¿Cuáles son los valores sobre los que se sostiene la relación?","El usuario debe identificar los valores fundamentales de su relación.","Respuesta detallada de Sofia_Astro para la pregunta ¿Cuáles son los valores sobre los que se sostiene la relación?","1","18","114","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[5] Valores compartidos","5","default","¿Tu pareja comparte esos valores? ¿Cuáles son diferentes?","El usuario debe comparar sus valores con los de su pareja e identificar diferencias.","Respuesta detallada de Sofia_Astro para la pregunta ¿Tu pareja comparte esos valores? ¿Cuáles son diferentes?","1","15","109","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[6] Superación de dificultades","6","default","¿Cómo vencen las dificultades que surgen en la relación de pareja?","El usuario debe describir cómo superan juntos los problemas en la pareja.","Respuesta detallada de Sofia_Astro para la pregunta ¿Cómo vencen las dificultades que surgen en la relación de pareja?","1","18","118","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[7] Valores por desarrollar","7","default","¿Qué valores crees que todavía necesitan desarrollar para fortalecer la relación?","El usuario debe señalar qué valores requieren desarrollar para fortalecer su vínculo.","Respuesta detallada de Sofia_Astro para la pregunta ¿Qué valores crees que todavía necesitan desarrollar para fortalecer la relación?","1","18","133","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[8] Visión a 5 años","8","default","¿En dónde te gustaría estar en 5 años?","El usuario debe proyectar dónde le gustaría estar dentro de 5 años.","Respuesta detallada de Sofia_Astro para la pregunta ¿En dónde te gustaría estar en 5 años?","1","15","90","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[9] Pareja en 5 años","9","default","¿Ves a tu pareja en ese plan de 5 años?","El usuario debe responder si incluye a su pareja en su visión a 5 años.","Respuesta detallada de Sofia_Astro para la pregunta ¿Ves a tu pareja en ese plan de 5 años?","1","17","91","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Sofia_Astro","valores","Valores","[10] Siguiente paso","10","default","¡Felicidades! Has completado el curso de astrología de Casa Siete.","Final del módulo de valores y del curso.","Respuesta detallada de Sofia_Astro para la pregunta ¡Felicidades! Has completado el curso de astrología de Casa Siete.","1","17","118","10","10","1","100.00","2025-02-28T18:00:00.000Z","Aries","Leo","Tauro","Cáncer","Libra","Acuario","Casa I","Casa VIII"
"Mateo_R","introduccion","Introducción","[1] Objetivo","1","multiple-choice","¿Cuál es tu objetivo para este curso?","El usuario debe seleccionar uno de los objetivos.","Explorar mi carta natal y entender mis patrones emocionales profundos","1","10","69","3","3","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","introduccion","Introducción","[2] Sound Check","2","sound-check","Probando el sonido","El usuario debe verificar que escucha el sonido.","Sí, el sonido se escucha fuerte y claro","1","8","39","3","3","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","introduccion","Introducción","[3] Mic Check","3","mic-check","Ahora probemos tu micrófono. Por favor, di algo para verificar que te escucho.","El usuario debe hablar para probar el micrófono.","Comprendido, el micrófono está funcionando perfectamente","1","6","56","3","3","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","identidad","Identidad","[2] Cualidades","1","default","¿Cuáles de las características de tu signo tienes?","El usuario debe identificar características de su signo que posee.","Mis mejores cualidades son mi valentía ante los retos, mi sinceridad directa y la autenticidad con la que me expreso ante los demás.","1","23","132","6","6","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","identidad","Identidad","[3] Armonía","2","default","¿Cuáles están funcionando para la armonía de la relación?","El usuario debe explicar qué características ayudan a la armonía de la relación.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles están funcionando para la armonía de la relación?","1","16","105","6","6","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","identidad","Identidad","[4] Expresión","3","default","¿De las características positivas que no tienes? ¿Porqué crees que no las estas pudiendo expresar?","El usuario debe reflexionar sobre las características positivas ausentes y por qué.","Respuesta detallada de Mateo_R para la pregunta ¿De las características positivas que no tienes? ¿Porqué crees que no las estas pudiendo expresar?","1","22","146","6","6","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","identidad","Identidad","[5] Deterioro","4","default","¿Cuáles de tus características negativas están contribuyendo a deteriorar la relación?","El usuario debe identificar características negativas que afectan la relación.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles de tus características negativas están contribuyendo a deteriorar la relación?","1","18","134","6","6","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","identidad","Identidad","[6] Admiración","5","default","¿Hay alguna otra cualidad que tu pareja admira, que no se haya mencionado?","El usuario debe mencionar otras cualidades que su pareja admire.","Respuesta detallada de Mateo_R para la pregunta ¿Hay alguna otra cualidad que tu pareja admira, que no se haya mencionado?","1","20","122","6","6","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","identidad","Identidad","[7] Siguiente paso","6","default","!Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tus emociones.","Final de la identidad.","Respuesta detallada de Mateo_R para la pregunta !Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tus emociones.","1","19","133","6","6","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","emociones","Emociones","[1] Eventos","1","default","¿Cuáles son los eventos que más te afectan?","El usuario debe identificar los eventos que más le afectan.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles son los eventos que más te afectan?","1","15","91","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","emociones","Emociones","[2] Reacción","2","default","¿Cómo reaccionas emocionalmente en esos situaciones?","El usuario debe describir su reacción emocional.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo reaccionas emocionalmente en esos situaciones?","1","13","100","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","emociones","Emociones","[3] Necesidades","3","default","¿Cuáles son tus necesidades emocionales?","El usuario debe identificar sus necesidades emocionales.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles son tus necesidades emocionales?","1","12","88","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","emociones","Emociones","[4] Insatisfacción","4","default","¿Como te sientes cuando no estás satisfaciendo tus necesidades emocionales?","El usuario debe describir sus sentimientos ante la insatisfacción emocional.","Respuesta detallada de Mateo_R para la pregunta ¿Como te sientes cuando no estás satisfaciendo tus necesidades emocionales?","1","17","123","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","emociones","Emociones","[5] Problemas","5","default","¿Cuales emociones causan mayores problema en tu relación?","El usuario debe identificar emociones problemáticas en la relación.","Respuesta detallada de Mateo_R para la pregunta ¿Cuales emociones causan mayores problema en tu relación?","1","15","105","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","emociones","Emociones","[6] Mejora","6","default","¿Cómo te gustaría mejorar?","El usuario debe expresar cómo desea mejorar.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo te gustaría mejorar?","1","11","74","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","emociones","Emociones","[7] Siguiente paso","7","default","!Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tu forma de amar.","Final de emociones.","Respuesta detallada de Mateo_R para la pregunta !Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tu forma de amar.","1","21","136","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","venus","Venus","[1] Felicidad","1","default","¿Para ti qué es la felicidad?","El usuario debe definir qué es la felicidad.","Respuesta detallada de Mateo_R para la pregunta ¿Para ti qué es la felicidad?","1","13","77","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","venus","Venus","[2] Cariño","2","default","¿Cómo demuestras cariño a tu pareja?","El usuario debe describir cómo demuestra cariño.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo demuestras cariño a tu pareja?","1","13","84","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","venus","Venus","[3] Recibir","3","default","¿Que muestras de cariño valoras mas?","El usuario debe identificar qué muestras de cariño valora más.","Respuesta detallada de Mateo_R para la pregunta ¿Que muestras de cariño valoras mas?","1","13","84","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","venus","Venus","[4] Influencia","4","default","¿Como influye tu forma de amar en tu relación de pareja?","El usuario debe reflexionar sobre la influencia de su forma de amar.","Respuesta detallada de Mateo_R para la pregunta ¿Como influye tu forma de amar en tu relación de pareja?","1","18","104","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","venus","Venus","[5] Complicaciones","5","default","¿Que complicaciones trae tu forma de dar y esperar cariño en la relación?","El usuario debe identificar complicaciones relacionadas con el cariño.","Respuesta detallada de Mateo_R para la pregunta ¿Que complicaciones trae tu forma de dar y esperar cariño en la relación?","1","20","121","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","venus","Venus","[6] Dudas","6","default","Has hecho un excelente trabajo. ¿Tienes alguna duda para Fer o Gaby?","El usuario puede expresar dudas o preguntas.","Respuesta detallada de Mateo_R para la pregunta Has hecho un excelente trabajo. ¿Tienes alguna duda para Fer o Gaby?","1","19","116","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","venus","Venus","[7] Siguiente leccion","7","default","!Felicidades! Has terminado la primer lección. A continuación hablaremos sobre el karma y tendencias.","Final de Venus y de la primera lección.","Respuesta detallada de Mateo_R para la pregunta !Felicidades! Has terminado la primer lección. A continuación hablaremos sobre el karma y tendencias.","1","21","149","7","7","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[1] Infancia","1","default","¿Cómo describirías tu infancia?","El usuario debe describir cómo fue su infancia.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo describirías tu infancia?","1","11","79","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[2] Padre","2","default","¿Cómo era tu padre, cómo fue su relación?","El usuario debe describir a su padre y su relación con él.","De la figura paterna aprendí el valor del trabajo constante, la disciplina y el sentido de responsabilidad.","1","17","107","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[3] Relación con Padre","3","default","¿Cómo crees que afecta la relación con tu padre tu relación de pareja hoy en día?","El usuario debe reflexionar sobre el impacto de la relación paterna en su pareja actual.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo crees que afecta la relación con tu padre tu relación de pareja hoy en día?","1","23","129","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[4] Madre","4","default","¿Cómo describirías a tu madre, cómo fue su relación?","El usuario debe describir a su madre y su relación con ella.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo describirías a tu madre, cómo fue su relación?","1","16","100","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[5] Amor Materno","5","default","¿Cómo afectó el amor que recibiste de tu madre tu forma de amar?","El usuario debe explicar cómo influyó el amor materno en su propia forma de amar.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo afectó el amor que recibiste de tu madre tu forma de amar?","1","20","112","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[6] Relación de Padres","6","default","¿Cómo fue la relación de tus padres y cómo afecta tu relación?","El usuario debe analizar la relación de sus padres y su impacto en su vida de pareja.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo fue la relación de tus padres y cómo afecta tu relación?","1","19","110","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[7] Hogar Actual","7","default","¿Cómo es tu hogar el día de hoy, diferente al que creciste?","El usuario debe comparar su hogar actual con el de su infancia.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo es tu hogar el día de hoy, diferente al que creciste?","1","19","107","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[8] Trabajo Personal","8","default","¿Cuáles crees que son las cosas que tienes que trabajar sobre tu infancia?","El usuario debe identificar aspectos de su infancia que debe trabajar.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles crees que son las cosas que tienes que trabajar sobre tu infancia?","1","20","122","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","infancia","Infancia","[9] Siguiente paso","9","default","¡Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tu descendente.","Final de infancia.","Respuesta detallada de Mateo_R para la pregunta ¡Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tu descendente.","1","19","134","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[1] Inicio","1","default","¿Cómo inició la relación?","El usuario debe relatar cómo comenzó su relación de pareja.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo inició la relación?","1","11","73","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[2] Dinámica","2","default","¿Cómo se llevan? ¿Cuál es la dinámica de la relación?","El usuario debe describir la dinámica y convivencia en su relación.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo se llevan? ¿Cuál es la dinámica de la relación?","1","17","101","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[3] Pareja","3","default","¿Cómo describirías a tu pareja?","El usuario debe describir la personalidad y características de su pareja.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo describirías a tu pareja?","1","12","79","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[4] Autodescripción","4","default","¿Cómo eres tú como pareja? ¿Cómo te describirías?","El usuario debe describir cómo se comporta como pareja.","Respuesta detallada de Mateo_R para la pregunta ¿Cómo eres tú como pareja? ¿Cómo te describirías?","1","15","97","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[5] Expectativas","5","default","¿Qué expectativas tienes de tu pareja? ¿Qué cambiarías de tu pareja?","El usuario debe expresar sus expectativas y cambios deseados en su pareja.","Respuesta detallada de Mateo_R para la pregunta ¿Qué expectativas tienes de tu pareja? ¿Qué cambiarías de tu pareja?","1","18","116","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[6] Conflictos","6","default","¿Cuáles son las causas de los conflictos o problemas en la relación?","El usuario debe identificar las causas principales de conflicto en la relación.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles son las causas de los conflictos o problemas en la relación?","1","19","116","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[7] Defectos","7","default","¿Cuáles de los defectos de tus tendencias muestras en tu relación?","El usuario debe reconocer qué defectos de sus tendencias manifiesta en la relación.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles de los defectos de tus tendencias muestras en tu relación?","1","18","114","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[8] Recomendaciones","8","default","¿Cuáles de las características “recomendadas” de tu relación crees que te hacen falta?","El usuario debe identificar qué características recomendadas le faltan desarrollar.","Respuesta detallada de Mateo_R para la pregunta ¿Cuáles de las características “recomendadas” de tu relación crees que te hacen falta?","1","20","134","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","descendente","Descendente","[9] Siguiente paso","9","default","¡Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tu nodo lunar.","Final de descendente.","Respuesta detallada de Mateo_R para la pregunta ¡Felicidades! Vas por muy buen camino. A continuación hablaremos sobre tu nodo lunar.","1","20","133","9","9","1","100.00","2025-02-28T18:00:00.000Z","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[1] Experiencias","1","default","¿Cuáles son las experiencias más difíciles que te ha tocado enfrentar?","El usuario debe compartir sus experiencias más difíciles.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[2] Causas","2","default","¿Cuáles fueron las causas de esas dificultades? ¿Cómo se relacionan con tu karma?","El usuario debe relacionar las causas de sus dificultades con su karma.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[3] Lecciones","3","default","¿Qué lecciones aprendiste de esas dificultades? ¿Cómo te hicieron cambiar?","El usuario debe explicar las lecciones aprendidas y cómo cambió.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[4] Tendencias Kármicas","4","default","¿Cómo se reflejan tus tendencias kármicas en la relación de pareja?","El usuario debe analizar cómo se manifiestan sus tendencias kármicas en pareja.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[5] Futuro","5","default","¿Te ves dentro de 5 años con tu pareja actual?","El usuario debe responder si se visualiza con su pareja en 5 años.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[6] Separaciones","6","default","¿Se han separado? ¿Cuándo y cómo fue la última vez que ocurrió?","El usuario debe indicar si han tenido separaciones y cómo fueron.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[7] Resentimiento","7","default","¿Cuál es el mayor resentimiento que le tienes a tu pareja?","El usuario debe reflexionar sobre el mayor resentimiento hacia su pareja.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[8] Cualidades a Desarrollar","8","default","¿Qué cualidades crees que tengas que desarrollar para balancear tus tendencias kármicas?","El usuario debe identificar cualidades a desarrollar para equilibrar su karma.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","nodo_lunar","Nodo Lunar","[9] Siguiente leccion","9","default","¡Felicidades! Has terminado la segunda lección.","Final de nodo lunar y de la segunda lección.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","casa_solar","Casa Solar","[1] Área que brillas","1","default","¿Cuál es el área de tu vida en la que más brillas, en la que más eres feliz?","El usuario debe identificar el área de su vida donde más brilla y es más feliz.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","casa_solar","Casa Solar","[2] Cualidades","2","default","¿Cuáles son las cualidades que te hacen brillar en esa área específica?","El usuario debe mencionar las cualidades que le permiten brillar en esa área.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","casa_solar","Casa Solar","[3] Diferenciador","3","default","¿Por qué crees que te va mejor en esa área, qué haces diferente y qué tiene de especial?","El usuario debe explicar qué hace diferente y qué hace especial a esa área.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
"Mateo_R","casa_solar","Casa Solar","[4] Pareja","4","default","¿Cuál es el rol de tu pareja en esa área, te apoya o no?","El usuario debe reflexionar sobre el apoyo y rol de su pareja en esa área.","","0","0","0","9","0","0","0.00","","Géminis","Cáncer","Libra","Virgo","Sagitario","Piscis","Casa III","Casa XII"
